Crop,Year,Yield,levels
Corn,2056,71.59606527784076,Neighbourhood
Corn,2057,71.58435469168454,Neighbourhood
Corn,2058,71.71908139981292,Neighbourhood
Corn,2059,72.72435591089625,Neighbourhood
Corn,2060,74.08569410098113,Neighbourhood
Corn,2061,75.2100544450236,Neighbourhood
Corn,2062,76.22812147891054,Neighbourhood
Corn,2063,75.86836923297103,Neighbourhood
Corn,2064,75.76162238298517,Neighbourhood
Corn,2065,75.4220101684568,Neighbourhood
Corn,2066,76.42449490290463,Neighbourhood
Corn,2067,76.57725396214397,Neighbourhood
Corn,2068,77.1207903992332,Neighbourhood
Corn,2069,77.49800525341907,Neighbourhood
Corn,2070,77.41648793523353,Neighbourhood
Corn,2071,78.24063579770832,Neighbourhood
Corn,2072,79.18327191769892,Neighbourhood
Corn,2073,78.54891381775099,Neighbourhood
Corn,2074,79.46667745813089,Neighbourhood
Corn,2075,79.43118388917392,Neighbourhood
Corn,2076,79.86874319345168,Neighbourhood
Corn,2077,80.19043275486848,Neighbourhood
Corn,2078,80.48084533126097,Neighbourhood
Corn,2079,81.87401676383784,Neighbourhood
Corn,2080,82.31208154681775,Neighbourhood
Corn,2081,82.98714042221327,Neighbourhood
Corn,2082,83.15489148474418,Neighbourhood
Corn,2083,82.12752581391008,Neighbourhood
Corn,2084,82.62466429700267,Neighbourhood
Corn,2085,81.68509166723064,Neighbourhood
Corn,2086,81.69950556931494,Neighbourhood
Corn,2087,82.01303170064712,Neighbourhood
Corn,2088,82.76998026641544,Neighbourhood
Corn,2089,82.48657825803171,Neighbourhood
Corn,2090,82.00399596372347,Neighbourhood
Corn,2091,81.59625024325474,Neighbourhood
Corn,2092,83.48500829505106,Neighbourhood
Corn,2093,83.85773187448035,Neighbourhood
Corn,2094,84.44118881246202,Neighbourhood
Corn,2095,84.7623763468817,Neighbourhood
Corn,2096,84.09537800614109,Neighbourhood
Corn,2097,84.20703574093616,Neighbourhood
Corn,2098,84.5252388129304,Neighbourhood
Corn,2099,84.57024597229942,Neighbourhood
Corn,2100,84.62061288871931,Neighbourhood
Corn,2101,85.00994232155688,Neighbourhood
Corn,2013,64.56215827033667,National
Corn,2014,65.32284011774225,National
Corn,2015,68.70205363579053,National
Corn,2016,72.73320406293725,National
Corn,2017,71.45056490000644,National
Corn,2018,74.91887177166484,National
Corn,2019,76.8765928953011,National
Corn,2020,77.721389381142,National
Corn,2021,80.80319587494489,National
Corn,2022,81.39484325274982,National
Corn,2023,82.87775708983222,National
Corn,2024,85.48271007928535,National
Corn,2025,86.38821302559376,National
Corn,2026,88.62913452559876,National
Corn,2027,89.8591853071531,National
Corn,2028,87.28573775555557,National
Corn,2029,89.06066546113296,National
Corn,2030,90.91498556704727,National
Corn,2031,89.44447848497607,National
Corn,2032,92.23584277455802,National
Corn,2033,95.08108848366712,National
Corn,2034,95.07539046859894,National
Corn,2035,97.19595772436605,National
Corn,2036,96.99712359967529,National
Corn,2037,99.29847769905062,National
Corn,2038,100.19145104967683,National
Corn,2039,101.44823431436072,National
Corn,2040,100.78131386040454,National
Corn,2041,100.1493753530668,National
Corn,2042,101.69429263816829,National
Corn,2043,103.17296746042925,National
Corn,2044,102.3114465771032,National
Corn,2045,100.74666009809489,National
Corn,2046,101.2330484021847,National
Corn,2047,100.61611607716225,National
Corn,2048,101.26074287476848,National
Corn,2049,101.36492006380584,National
Corn,2050,100.90619313010171,National
Corn,2051,102.90226896302565,National
Corn,2052,104.82766681556913,National
Corn,2053,106.61153146173868,National
Corn,2054,109.07143144296433,National
Corn,2055,110.43847805759471,National
Corn,2056,113.84715196249388,National
Corn,2057,112.28331860110899,National
Corn,2058,113.01307444907317,National
Corn,2059,113.92606758158357,National
Corn,2060,115.58128643808779,National
Corn,2061,115.25460100649431,National
Corn,2062,116.83884391037378,National
Corn,2063,119.47571432235776,National
Corn,2064,120.2486085681648,National
Corn,2065,119.56264627397616,National
Corn,2066,120.0243259314539,National
Corn,2067,122.16290137022679,National
Corn,2068,124.49196806432751,National
Corn,2069,126.46140883182508,National
Corn,2070,129.03720697848598,National
Corn,2071,128.36488293027458,National
Corn,2072,128.02533338916282,National
Corn,2073,127.49244947018452,National
Corn,2074,128.23269179063584,National
Corn,2075,129.4359797118625,National
Corn,2076,130.17070860005435,National
Corn,2077,132.02710268246545,National
Corn,2078,134.16193551933884,National
Corn,2079,134.72421402984648,National
Corn,2080,136.0796147377506,National
Corn,2081,136.33955037038663,National
Corn,2082,136.1626085352214,National
Corn,2083,136.3468189507681,National
Corn,2084,136.7903207939197,National
Corn,2085,138.38744756348504,National
Corn,2086,140.75171414748877,National
Corn,2087,142.97158015667725,National
Corn,2088,142.10594720405976,National
Corn,2089,144.82520366775563,National
Corn,2090,145.7580359370869,National
Corn,2091,144.03126091409837,National
Corn,2092,145.4688046774947,National
Corn,2093,147.01259309512318,National
Corn,2094,147.68731215828115,National
Corn,2095,149.3361612242312,National
Corn,2096,150.03665241596576,National
Corn,2097,154.54032155481525,National
Corn,2098,157.7605675872442,National
Corn,2099,157.38369392124966,National
Corn,2100,158.5621737658927,National
Corn,2101,160.7279143910875,National
Oats,2013,64.49576025376943,Property
Oats,2014,67.60068937706279,Property
Oats,2015,66.90926788611665,Property
Oats,2016,69.17004504078926,Property
Oats,2017,71.07080596059328,Property
Oats,2018,72.71196930627889,Property
Oats,2019,71.25021164963607,Property
Oats,2020,72.09967564172756,Property
Oats,2021,71.62479268926589,Property
Oats,2022,72.02566147076901,Property
Oats,2023,74.1455269846209,Property
Oats,2024,76.70831206770914,Property
Oats,2025,79.81114921371336,Property
Oats,2026,82.23057873979684,Property
Oats,2027,83.91334695376267,Property
Oats,2028,84.35812732273163,Property
Oats,2029,85.60480974385503,Property
Oats,2030,90.1145213071784,Property
Oats,2031,91.8047576567848,Property
Oats,2032,94.1587170724292,Property
Oats,2033,97.80458263045534,Property
Oats,2034,98.67165590827443,Property
Oats,2035,100.58068950138667,Property
Oats,2036,100.38428006024101,Property
Oats,2037,101.56928481329554,Property
Oats,2038,101.56393836452258,Property
Oats,2039,104.48863754721734,Property
Oats,2040,108.31089921723336,Property
Oats,2041,105.98770311929368,Property
Oats,2042,108.26105231725597,Property
Oats,2043,108.33164508254625,Property
Oats,2044,106.92038603644298,Property
Oats,2045,108.15651224051174,Property
Oats,2046,110.2780610768144,Property
Oats,2047,113.42701295748736,Property
Oats,2048,113.60081927216186,Property
Oats,2049,116.16917390457915,Property
Oats,2050,118.20212556734614,Property
Oats,2051,117.57587593218733,Property
Oats,2052,116.62213737673083,Property
Oats,2053,119.97860056107594,Property
Oats,2054,120.64847110596837,Property
Oats,2055,121.12307850965496,Property
Oats,2056,123.36420624936291,Property
Oats,2057,124.73953777761176,Property
Oats,2058,126.88428358786592,Property
Oats,2059,129.71831479698776,Property
Oats,2060,129.96569082105637,Property
Oats,2061,131.952825039929,Property
Oats,2062,134.03632202936694,Property
Oats,2063,135.94322820567794,Property
Oats,2064,136.5639600426203,Property
Oats,2065,138.0115888168735,Property
Oats,2066,137.73434539366536,Property
Oats,2067,140.1058062523198,Property
Oats,2068,138.53335592684718,Property
Oats,2069,137.25027903612335,Property
Oats,2070,136.51647592319782,Property
Oats,2071,136.81545293661674,Property
Oats,2072,137.56692255861884,Property
Oats,2073,139.4473341731525,Property
Oats,2074,143.52350894849195,Property
Oats,2075,144.14357373651728,Property
Oats,2076,145.2225476816435,Property
Oats,2077,145.61375417499653,Property
Oats,2078,147.85087082117053,Property
Oats,2079,147.47264222213357,Property
Oats,2080,149.99472369817914,Property
Oats,2081,152.42920120437122,Property
Oats,2082,154.81746980676144,Property
Oats,2083,157.30188156905473,Property
Oats,2084,158.89127350413105,Property
Oats,2085,162.7495318904829,Property
Oats,2086,164.8887250777467,Property
Oats,2087,167.99012938067446,Property
Oats,2088,171.88275404915055,Property
Oats,2089,174.7769179414036,Property
Oats,2090,175.81337478540445,Property
Oats,2091,176.65392081015403,Property
Oats,2092,179.85801431217453,Property
Oats,2093,179.7945415337462,Property
Oats,2094,181.70696006232433,Property
Oats,2095,180.1974212608951,Property
Oats,2096,180.77181650411828,Property
Oats,2097,183.2612248040008,Property
Oats,2098,184.82661880187618,Property
Oats,2099,187.61177436213035,Property
Oats,2100,187.62675617467391,Property
Oats,2101,187.9557146606452,Property
Oats,2013,67.54952730463468,Neighbourhood
Oats,2014,69.13338290265834,Neighbourhood
Oats,2015,70.9274007079665,Neighbourhood
Oats,2016,71.84646743556621,Neighbourhood
Oats,2017,72.75632320143143,Neighbourhood
Oats,2018,75.40303259497435,Neighbourhood
Oats,2019,77.17616444242094,Neighbourhood
Oats,2020,79.2278356545862,Neighbourhood
Oats,2021,77.96492613192095,Neighbourhood
Oats,2022,78.98397882542415,Neighbourhood
Oats,2023,80.66896491883944,Neighbourhood
Oats,2024,82.62163886766126,Neighbourhood
Oats,2025,84.524079122397,Neighbourhood
Oats,2026,87.85615923810892,Neighbourhood
Oats,2027,88.03118308076839,Neighbourhood
Oats,2028,91.35660167762057,Neighbourhood
Oats,2029,93.09316507796589,Neighbourhood
Oats,2030,94.42624420799804,Neighbourhood
Oats,2031,93.0251103762224,Neighbourhood
Oats,2032,96.44860388469232,Neighbourhood
Oats,2033,98.36858349808585,Neighbourhood
Oats,2034,99.05478432562835,Neighbourhood
Oats,2035,102.00339369992311,Neighbourhood
Oats,2036,105.58548628129776,Neighbourhood
Oats,2037,106.92953081409081,Neighbourhood
Oats,2038,107.30043404552805,Neighbourhood
Oats,2039,107.26196152055587,Neighbourhood
Oats,2040,109.80180991861059,Neighbourhood
Oats,2041,109.90687113483791,Neighbourhood
Oats,2042,111.02992198304219,Neighbourhood
Oats,2043,111.66348468197125,Neighbourhood
Oats,2044,112.9588412835531,Neighbourhood
Oats,2045,110.62696567085763,Neighbourhood
Oats,2046,113.88390577444147,Neighbourhood
Oats,2047,114.18108803303957,Neighbourhood
Oats,2048,113.91446423680412,Neighbourhood
Oats,2049,114.46861091252792,Neighbourhood
Oats,2050,114.58793706648507,Neighbourhood
Oats,2051,117.48229491632887,Neighbourhood
Oats,2052,119.78602592975213,Neighbourhood
Oats,2053,120.5516311997164,Neighbourhood
Oats,2054,122.20355322912303,Neighbourhood
Oats,2055,123.85731010518955,Neighbourhood
Oats,2056,126.30378759315442,Neighbourhood
Oats,2057,127.81963113202377,Neighbourhood
Oats,2058,127.9871321458846,Neighbourhood
Oats,2059,132.09856510921742,Neighbourhood
Oats,2060,130.21891950010803,Neighbourhood
Oats,2061,129.89499326696995,Neighbourhood
Oats,2062,128.63937251993303,Neighbourhood
Oats,2063,130.027515489702,Neighbourhood
Oats,2064,132.53763812299837,Neighbourhood
Oats,2065,133.14131539377325,Neighbourhood
Oats,2066,133.00384031921533,Neighbourhood
Oats,2067,135.5275342611735,Neighbourhood
Oats,2068,134.78543374261596,Neighbourhood
Oats,2069,135.6704716818016,Neighbourhood
Oats,2070,136.34724201528346,Neighbourhood
Oats,2071,139.8746432215326,Neighbourhood
Oats,2072,139.5510581917097,Neighbourhood
Oats,2073,142.18761237254319,Neighbourhood
Oats,2074,144.26455014855935,Neighbourhood
Oats,2075,147.36822224138325,Neighbourhood
Oats,2076,147.5519678648884,Neighbourhood
Oats,2077,148.33675013638924,Neighbourhood
Oats,2078,148.54229555383475,Neighbourhood
Oats,2079,150.39759300815064,Neighbourhood
Oats,2080,150.7848935373,Neighbourhood
Oats,2081,152.66571425660567,Neighbourhood
Oats,2082,156.2629303924213,Neighbourhood
Oats,2083,157.5641293753412,Neighbourhood
Oats,2084,156.52230712517058,Neighbourhood
Oats,2085,156.1854507321929,Neighbourhood
Oats,2086,156.1617681964301,Neighbourhood
Oats,2087,158.95729329952593,Neighbourhood
Oats,2088,159.2350103879925,Neighbourhood
Oats,2089,162.61477701148885,Neighbourhood
Oats,2090,164.27080212226502,Neighbourhood
Oats,2091,166.77552595405047,Neighbourhood
Oats,2092,163.83834698166027,Neighbourhood
Oats,2093,166.04130185973528,Neighbourhood
Oats,2094,169.29845896191904,Neighbourhood
Oats,2095,170.96536842148936,Neighbourhood
Oats,2096,170.86130911445383,Neighbourhood
Oats,2097,173.9913400386398,Neighbourhood
Oats,2098,175.52965430245092,Neighbourhood
Oats,2099,175.95958279310457,Neighbourhood
Oats,2100,178.48840423378425,Neighbourhood
Oats,2101,179.85837723342155,Neighbourhood
Oats,2013,64.28878663738567,National
Oats,2014,66.0881171382161,National
Oats,2015,66.76240518544043,National
Oats,2016,68.42746128810107,National
Oats,2017,70.53000835390078,National
Oats,2018,71.78163789549542,National
Oats,2019,73.43508960028159,National
Oats,2020,73.89233376486108,National
Oats,2021,75.15779322626902,National
Oats,2022,75.2296160595039,National
Oats,2023,76.06882389024207,National
Oats,2024,75.530061174238,National
Oats,2025,75.14317035753707,National
Oats,2026,76.41359681826314,National
Oats,2027,76.43205497558596,National
Oats,2028,76.69909998651366,National
Oats,2029,77.88805784309264,National
Oats,2030,79.56145850972976,National
Oats,2031,79.80129812227317,National
Oats,2032,80.23097762813563,National
Oats,2033,80.62237896121634,National
Oats,2034,82.7686062040107,National
Oats,2035,83.85618207728129,National
Oats,2036,86.97972580985328,National
Oats,2037,86.4293175353813,National
Oats,2038,86.1638959352089,National
Oats,2039,88.17031563697111,National
Oats,2040,88.2459717231801,National
Oats,2041,90.62458451123558,National
Oats,2042,93.22930139848296,National
Oats,2043,94.3822773503829,National
Oats,2044,96.53467509855008,National
Oats,2045,96.61537024595486,National
Oats,2046,97.21777171891698,National
Oats,2047,99.10429395841885,National
Oats,2048,99.13055129109374,National
Oats,2049,99.62181853138442,National
Oats,2050,98.96001751392924,National
Oats,2051,99.68542371468017,National
Oats,2052,99.56491703707243,National
Oats,2053,100.58285027741996,National
Oats,2054,101.47071636682598,National
Oats,2055,100.5553346911133,National
Oats,2056,101.57328751798477,National
Oats,2057,102.31362841956665,National
Oats,2058,102.22687572258837,National
Oats,2059,103.49819426759892,National
Oats,2060,104.69968176067282,National
Oats,2061,106.8132179481705,National
Oats,2062,108.72756997049771,National
Oats,2063,109.33278650113208,National
Oats,2064,111.2991130995348,National
Oats,2065,113.35426592640901,National
Oats,2066,116.2684494877318,National
Oats,2067,118.44613979437116,National
Oats,2068,117.69226602941706,National
Oats,2069,119.36075845642311,National
Oats,2070,119.26388265376106,National
Oats,2071,120.96682424580001,National
Oats,2072,121.79143066675923,National
Oats,2073,124.54243631826495,National
Oats,2074,124.88234140364766,National
Oats,2075,126.87818740683225,National
Oats,2076,129.13920688175187,National
Oats,2077,130.3780536395084,National
Oats,2078,132.40044461027188,National
Oats,2079,134.35554843945488,National
Oats,2080,133.86953686854125,National
Oats,2081,135.2853439775094,National
Oats,2082,135.63856463724636,National
Oats,2083,138.10479349101544,National
Oats,2084,140.22366143864298,National
Oats,2085,140.4519378150808,National
Oats,2086,139.6708021134155,National
Oats,2087,140.32995331224413,National
Oats,2088,140.08496681954267,National
Oats,2089,141.6891603173932,National
Oats,2090,141.471441259301,National
Oats,2091,139.34035396401632,National
Oats,2092,138.16959657949096,National
Oats,2093,137.60380254972782,National
Oats,2094,138.9452420236049,National
Oats,2095,140.29246219827817,National
Oats,2096,142.06663403610133,National
Oats,2097,141.3210788294332,National
Oats,2098,141.6871402395676,National
Oats,2099,142.31583158986854,National
Oats,2100,143.0025597829303,National
Oats,2101,143.25393683915786,National
Barley,2013,51.21010593717862,Property
Barley,2014,52.40862298950374,Property
Barley,2015,52.765595177501,Property
Barley,2016,52.79407506940912,Property
Barley,2017,55.46279011244039,Property
Barley,2018,57.89531839366712,Property
Barley,2019,58.36984737728649,Property
Barley,2020,59.61082526675615,Property
Barley,2021,59.241391476272995,Property
Barley,2022,60.24296599518745,Property
Barley,2023,62.272980133314746,Property
Barley,2024,63.93076643339069,Property
Barley,2025,65.52628113810897,Property
Barley,2026,67.20229863618431,Property
Barley,2027,68.7231982673669,Property
Barley,2028,69.09671615144865,Property
Barley,2029,72.66198692565962,Property
Barley,2030,73.78574099060646,Property
Barley,2031,75.90647798381099,Property
Barley,2032,79.40376991381557,Property
Barley,2033,78.25021263644835,Property
Barley,2034,79.0014073534071,Property
Barley,2035,80.37876131583063,Property
Barley,2036,82.18895843534591,Property
Barley,2037,84.68751320382934,Property
Barley,2038,85.59040408224692,Property
Barley,2039,87.1801637999315,Property
Barley,2040,85.30350886162512,Property
Barley,2041,86.94551976178482,Property
Barley,2042,86.70704033978582,Property
Barley,2043,90.9065367424536,Property
Barley,2044,89.43987576630244,Property
Barley,2045,92.28090214435099,Property
Barley,2046,92.63738768144543,Property
Barley,2047,96.96861243717832,Property
Barley,2048,99.55467478548462,Property
Barley,2049,99.4704476144496,Property
Barley,2050,100.59278201164682,Property
Barley,2051,102.39048563408691,Property
Barley,2052,104.27232081696542,Property
Barley,2053,104.52988382091071,Property
Barley,2054,106.07666228408539,Property
Barley,2055,106.76929940383165,Property
Barley,2056,109.23293724524541,Property
Barley,2057,112.04820706582112,Property
Barley,2058,112.92800543010068,Property
Barley,2059,112.84375440994245,Property
Barley,2060,113.81599786101584,Property
Barley,2061,114.80196995059976,Property
Barley,2062,117.88042500784928,Property
Barley,2063,118.77109482623841,Property
Barley,2064,121.11044408333724,Property
Barley,2065,119.87860713756972,Property
Barley,2066,123.19290441029581,Property
Barley,2067,122.26593468462572,Property
Barley,2068,124.01541037067162,Property
Barley,2069,123.88140158965037,Property
Barley,2070,125.75287284098492,Property
Barley,2071,128.76573385085203,Property
Barley,2072,131.24656925688402,Property
Barley,2073,133.70087779924634,Property
Barley,2074,134.30319254337945,Property
Barley,2075,135.3757620831381,Property
Barley,2076,135.23743010110644,Property
Barley,2077,135.65742210238113,Property
Barley,2078,138.18845375000612,Property
Barley,2079,138.606537101634,Property
Barley,2080,138.20401866015885,Property
Barley,2081,141.4190567412955,Property
Barley,2082,142.62887374280263,Property
Barley,2083,143.206266752104,Property
Barley,2084,144.69999753634954,Property
Barley,2085,144.74093743378694,Property
Barley,2086,144.1540377841023,Property
Barley,2087,144.71755304322198,Property
Barley,2088,148.32049054972174,Property
Barley,2089,152.0776401247945,Property
Barley,2090,153.51934028575826,Property
Barley,2091,155.43936453309334,Property
Barley,2092,155.24894968660016,Property
Barley,2093,157.29396713500086,Property
Barley,2094,158.15333613891409,Property
Barley,2095,158.9845804331414,Property
Barley,2096,160.0717862607114,Property
Barley,2097,162.3594934138083,Property
Barley,2098,164.7298139875303,Property
Barley,2099,164.53219243451989,Property
Barley,2100,167.65667915776424,Property
Barley,2101,166.8325173794835,Property
Barley,2013,52.23560448910556,Neighbourhood
Barley,2014,54.43963338350907,Neighbourhood
Barley,2015,56.355894853435714,Neighbourhood
Barley,2016,58.178577776661164,Neighbourhood
Barley,2017,59.66934959034213,Neighbourhood
Barley,2018,64.02347011426988,Neighbourhood
Barley,2019,66.22053458444567,Neighbourhood
Barley,2020,67.7011263555159,Neighbourhood
Barley,2021,67.98601022617912,Neighbourhood
Barley,2022,68.72020640953059,Neighbourhood
Barley,2023,72.11618533286483,Neighbourhood
Barley,2024,73.99718124996802,Neighbourhood
Barley,2025,74.87282624064554,Neighbourhood
Barley,2026,77.18756396963087,Neighbourhood
Barley,2027,78.9160968942644,Neighbourhood
Barley,2028,81.29254461751957,Neighbourhood
Barley,2029,84.68465035500755,Neighbourhood
Barley,2030,87.81059827444949,Neighbourhood
Barley,2031,91.6729353328187,Neighbourhood
Barley,2032,92.16159818458573,Neighbourhood
Barley,2033,96.31191489486591,Neighbourhood
Barley,2034,98.26548303313501,Neighbourhood
Barley,2035,99.94487682879665,Neighbourhood
Barley,2036,102.6253546772293,Neighbourhood
Barley,2037,107.40011232394272,Neighbourhood
Barley,2038,106.45002105316348,Neighbourhood
Barley,2039,109.7874499910062,Neighbourhood
Barley,2040,110.50613118660479,Neighbourhood
Barley,2041,113.2670333885562,Neighbourhood
Barley,2042,117.31005853016366,Neighbourhood
Barley,2043,119.74735289981894,Neighbourhood
Barley,2044,119.57811879897044,Neighbourhood
Barley,2045,120.98021446317244,Neighbourhood
Barley,2046,124.47785800991434,Neighbourhood
Barley,2047,126.7851176394349,Neighbourhood
Barley,2048,128.4404426172204,Neighbourhood
Barley,2049,132.37658690501945,Neighbourhood
Barley,2050,133.14713501579686,Neighbourhood
Barley,2051,136.29750525847322,Neighbourhood
Barley,2052,140.09789972906228,Neighbourhood
Barley,2053,142.51273778178603,Neighbourhood
Barley,2054,144.7456553623098,Neighbourhood
Barley,2055,147.42596061368732,Neighbourhood
Barley,2056,152.28966140646673,Neighbourhood
Barley,2057,155.15687060006798,Neighbourhood
Barley,2058,156.38347025671771,Neighbourhood
Barley,2059,156.08658094937363,Neighbourhood
Barley,2060,158.08844490623028,Neighbourhood
Barley,2061,160.13532886260043,Neighbourhood
Barley,2062,162.52644181502785,Neighbourhood
Barley,2063,166.54836911971725,Neighbourhood
Barley,2064,169.59913237506845,Neighbourhood
Barley,2065,171.76180272901166,Neighbourhood
Barley,2066,172.3207576877586,Neighbourhood
Barley,2067,174.02535549542773,Neighbourhood
Barley,2068,175.70400952461793,Neighbourhood
Barley,2069,178.36809189086136,Neighbourhood
Barley,2070,182.08810060288585,Neighbourhood
Barley,2071,186.38846452905892,Neighbourhood
Barley,2072,188.50290043850794,Neighbourhood
Barley,2073,188.70750130233387,Neighbourhood
Barley,2074,188.7027631694345,Neighbourhood
Barley,2075,192.74409062338796,Neighbourhood
Barley,2076,195.24095189833866,Neighbourhood
Barley,2077,199.7648768600562,Neighbourhood
Barley,2078,200.7379609928227,Neighbourhood
Barley,2079,201.55623889804002,Neighbourhood
Barley,2080,202.0406248167936,Neighbourhood
Barley,2081,203.1962850998538,Neighbourhood
Barley,2082,207.9824367418131,Neighbourhood
Barley,2083,209.97246165914007,Neighbourhood
Barley,2084,213.72599729142615,Neighbourhood
Barley,2085,217.6259257459906,Neighbourhood
Barley,2086,220.2181959909787,Neighbourhood
Barley,2087,223.50315376733644,Neighbourhood
Barley,2088,226.52743213279317,Neighbourhood
Barley,2089,229.00391578666915,Neighbourhood
Barley,2090,233.3601822714085,Neighbourhood
Barley,2091,234.9814029909562,Neighbourhood
Barley,2092,239.1333900810053,Neighbourhood
Barley,2093,242.32571658547164,Neighbourhood
Barley,2094,242.802133248471,Neighbourhood
Barley,2095,245.6233434726528,Neighbourhood
Barley,2096,250.2501205728171,Neighbourhood
Barley,2097,252.73250204169315,Neighbourhood
Barley,2098,256.271129301418,Neighbourhood
Barley,2099,256.1319187174181,Neighbourhood
Barley,2100,256.6247670959558,Neighbourhood
Barley,2101,259.5610626843094,Neighbourhood
Barley,2013,55.5137550327313,National
Barley,2014,57.205580600121365,National
Barley,2015,58.29925293798439,National
Barley,2016,61.63827548059237,National
Barley,2017,62.06186868551771,National
Barley,2018,64.31696928188515,National
Barley,2019,66.58250840578376,National
Barley,2020,66.48212296193198,National
Barley,2021,66.25151633854497,National
Barley,2022,68.81691081337503,National
Barley,2023,68.67281373228614,National
Barley,2024,68.96415389521601,National
Barley,2025,73.21724330432627,National
Barley,2026,72.5341350702546,National
Barley,2027,75.14008596577003,National
Barley,2028,77.40593218106555,National
Barley,2029,77.98152708404606,National
Barley,2030,77.63439479119893,National
Barley,2031,75.87755856638248,National
Barley,2032,77.47796686505417,National
Barley,2033,75.91507057880928,National
Barley,2034,75.85083903081554,National
Barley,2035,76.9721758623766,National
Barley,2036,79.20183269590966,National
Barley,2037,85.09151986212383,National
Barley,2038,88.34787218682041,National
Barley,2039,88.64629318762456,National
Barley,2040,86.92152471930493,National
Barley,2041,85.29079256950325,National
Barley,2042,85.36178793282518,National
Barley,2043,88.32439298313977,National
Barley,2044,86.8608508029877,National
Barley,2045,87.8532867615876,National
Barley,2046,91.25797545283321,National
Barley,2047,93.93679452952017,National
Barley,2048,93.21362444929876,National
Barley,2049,92.92477662522982,National
Barley,2050,93.52389208923152,National
Barley,2051,96.54338240830083,National
Barley,2052,96.80496695714695,National
Barley,2053,100.81237404573324,National
Barley,2054,103.82331833400522,National
Barley,2055,105.51048927244778,National
Barley,2056,104.80913245821385,National
Barley,2057,107.0231390740117,National
Barley,2058,109.38271160073904,National
Barley,2059,108.97207540527694,National
Barley,2060,107.21980823957368,National
Barley,2061,107.7828546057913,National
Barley,2062,106.53680723793268,National
Barley,2063,108.80975497173574,National
Barley,2064,110.94662390293868,National
Barley,2065,109.91913384621046,National
Barley,2066,111.65564852281983,National
Barley,2067,113.47686220943939,National
Barley,2068,112.88329292771692,National
Barley,2069,112.84112165679073,National
Barley,2070,113.59952048973983,National
Barley,2071,114.56977575244571,National
Barley,2072,116.71213265198574,National
Barley,2073,119.24091751017423,National
Barley,2074,118.71716883743736,National
Barley,2075,121.1038709145811,National
Barley,2076,124.98161200393511,National
Barley,2077,126.66283919915755,National
Barley,2078,129.61965132302691,National
Barley,2079,130.44116268605183,National
Barley,2080,130.15190098436324,National
Barley,2081,131.69347342543966,National
Barley,2082,134.30227125770904,National
Barley,2083,136.259187400261,National
Barley,2084,138.92283771529003,National
Barley,2085,139.57746850496284,National
Barley,2086,141.99509085284043,National
Barley,2087,142.16846437016855,National
Barley,2088,142.81163143049218,National
Barley,2089,142.40394393439826,National
Barley,2090,143.34521881342002,National
Barley,2091,143.20793603429814,National
Barley,2092,143.8672375644483,National
Barley,2093,143.72636417976605,National
Barley,2094,143.75481572675892,National
Barley,2095,146.2273933265505,National
Barley,2096,149.2408878306607,National
Barley,2097,150.27963232806007,National
Barley,2098,150.79365607921912,National
Barley,2099,152.195324138652,National
Barley,2100,152.0808730151272,National
Barley,2101,149.85343147222966,National
Canola,2013,59.24923177658724,Property
Canola,2014,59.36677636807752,Property
Canola,2015,61.134173861108074,Property
Canola,2016,63.80306539590178,Property
Canola,2017,67.9450610999663,Property
Canola,2018,71.30765875100879,Property
Canola,2019,70.87666581813201,Property
Canola,2020,74.77844732050181,Property
Canola,2021,79.01782778190979,Property
Canola,2022,81.39661195012874,Property
Canola,2023,85.89458884223221,Property
Canola,2024,86.16195464077643,Property
Canola,2025,84.84731638570918,Property
Canola,2026,83.0401993559554,Property
Canola,2027,84.8048213249415,Property
Canola,2028,87.07759191258636,Property
Canola,2029,89.66117525293605,Property
Canola,2030,92.76680845956713,Property
Canola,2031,90.55097076309445,Property
Canola,2032,91.5148020359848,Property
Canola,2033,94.61246675554355,Property
Canola,2034,99.42574252922702,Property
Canola,2035,102.4380036260132,Property
Canola,2036,103.54284695931446,Property
Canola,2037,102.57317387524463,Property
Canola,2038,106.4755203163383,Property
Canola,2039,111.52418579022691,Property
Canola,2040,113.41257571937453,Property
Canola,2041,118.36154213325042,Property
Canola,2042,119.17483242266584,Property
Canola,2043,123.03924075168555,Property
Canola,2044,121.55346943212564,Property
Canola,2045,125.90821570169744,Property
Canola,2046,129.7658691725157,Property
Canola,2047,128.5549775356831,Property
Canola,2048,129.52949546727478,Property
Canola,2049,132.31823637483245,Property
Canola,2050,137.75655835486145,Property
Canola,2051,140.76783271407237,Property
Canola,2052,137.15388637333794,Property
Canola,2053,137.95564487022864,Property
Canola,2054,139.64217732312534,Property
Canola,2055,144.39471578934183,Property
Canola,2056,144.68929459621702,Property
Canola,2057,148.14620938325018,Property
Canola,2058,149.18578792178621,Property
Canola,2059,151.77757347389905,Property
Canola,2060,151.6486478052244,Property
Canola,2061,151.23142740601935,Property
Canola,2062,151.81993478272813,Property
Canola,2063,153.3998731103485,Property
Canola,2064,152.86929727167364,Property
Canola,2065,154.27105492471156,Property
Canola,2066,156.88034613742283,Property
Canola,2067,159.5686990458314,Property
Canola,2068,162.35796594316014,Property
Canola,2069,166.45906704920202,Property
Canola,2070,171.9724545094353,Property
Canola,2071,174.673840403839,Property
Canola,2072,175.1861821804032,Property
Canola,2073,177.08635001995998,Property
